Clique number;Diameter;Edge connectivity;Matching number;Planar ;Radius;Vertex connectivity;Largest L-eigenvalue ; Second largest Eigenvalue;Smallest Eigenvalue;Laplacian spectrum;Chromatic Number;Girth;Group Size;Domination number;Independence number;Chromatic Index
2.0000000;5.0000000;3.0000000;17.0000000;0.0000000;4.0000000;3.0000000;5.7640000;2.3900000;-2.7640000;0.6100000;3.0000000;7.0000000;1.0000000;10.0000000;15.0000000;3.0000000
2.0000000;5.0000000;3.0000000;17.0000000;0.0000000;4.0000000;3.0000000;5.7230000;2.3730000;-2.7300000;0.6270000;3.0000000;7.0000000;1.0000000;9.0000000;15.0000000;3.0000000
2.0000000;5.0000000;3.0000000;17.0000000;0.0000000;4.0000000;3.0000000;5.7360000;2.3740000;-2.7360000;0.6260000;3.0000000;7.0000000;1.0000000;9.0000000;15.0000000;3.0000000
2.0000000;6.0000000;3.0000000;17.0000000;0.0000000;4.0000000;3.0000000;5.7310000;2.3740000;-2.7310000;0.6260000;3.0000000;7.0000000;1.0000000;10.0000000;15.0000000;3.0000000
2.0000000;5.0000000;3.0000000;17.0000000;0.0000000;4.0000000;3.0000000;5.7930000;2.3770000;-2.7930000;0.6230000;3.0000000;7.0000000;1.0000000;10.0000000;15.0000000;3.0000000
2.0000000;5.0000000;3.0000000;17.0000000;0.0000000;4.0000000;3.0000000;5.7690000;2.3910000;-2.7690000;0.6090000;3.0000000;7.0000000;1.0000000;10.0000000;15.0000000;3.0000000
2.0000000;5.0000000;3.0000000;17.0000000;0.0000000;4.0000000;3.0000000;5.7640000;2.3910000;-2.7640000;0.6090000;3.0000000;7.0000000;1.0000000;10.0000000;15.0000000;3.0000000
2.0000000;5.0000000;3.0000000;17.0000000;0.0000000;4.0000000;3.0000000;5.7520000;2.3770000;-2.7520000;0.6230000;3.0000000;7.0000000;1.0000000;10.0000000;15.0000000;3.0000000
2.0000000;5.0000000;3.0000000;17.0000000;0.0000000;4.0000000;3.0000000;5.7810000;2.3920000;-2.7580000;0.6080000;3.0000000;7.0000000;1.0000000;10.0000000;15.0000000;3.0000000
2.0000000;5.0000000;3.0000000;17.0000000;0.0000000;4.0000000;3.0000000;5.7950000;2.3910000;-2.7950000;0.6090000;3.0000000;7.0000000;1.0000000;10.0000000;15.0000000;3.0000000
2.0000000;5.0000000;3.0000000;17.0000000;0.0000000;4.0000000;3.0000000;5.7950000;2.3910000;-2.7950000;0.6090000;3.0000000;7.0000000;1.0000000;10.0000000;15.0000000;3.0000000
2.0000000;6.0000000;3.0000000;17.0000000;0.0000000;4.0000000;3.0000000;5.7270000;2.3770000;-2.7270000;0.6230000;3.0000000;7.0000000;1.0000000;10.0000000;15.0000000;3.0000000
2.0000000;6.0000000;3.0000000;17.0000000;0.0000000;4.0000000;3.0000000;5.7270000;2.3770000;-2.7270000;0.6230000;3.0000000;7.0000000;1.0000000;9.0000000;15.0000000;3.0000000
2.0000000;5.0000000;3.0000000;17.0000000;0.0000000;4.0000000;3.0000000;5.7270000;2.3770000;-2.7270000;0.6230000;3.0000000;7.0000000;1.0000000;10.0000000;15.0000000;3.0000000
2.0000000;5.0000000;3.0000000;17.0000000;0.0000000;5.0000000;3.0000000;5.7970000;2.3770000;-2.7970000;0.6230000;3.0000000;7.0000000;1.0000000;10.0000000;15.0000000;3.0000000
2.0000000;6.0000000;3.0000000;17.0000000;0.0000000;4.0000000;3.0000000;5.7340000;2.3780000;-2.7340000;0.6220000;3.0000000;7.0000000;1.0000000;10.0000000;15.0000000;3.0000000
2.0000000;6.0000000;3.0000000;17.0000000;0.0000000;4.0000000;3.0000000;5.7340000;2.3770000;-2.7340000;0.6230000;3.0000000;7.0000000;1.0000000;10.0000000;15.0000000;3.0000000
2.0000000;5.0000000;3.0000000;17.0000000;0.0000000;4.0000000;3.0000000;5.7600000;2.3770000;-2.7600000;0.6230000;3.0000000;7.0000000;1.0000000;9.0000000;15.0000000;3.0000000
2.0000000;5.0000000;3.0000000;17.0000000;0.0000000;5.0000000;3.0000000;5.7340000;2.3770000;-2.7340000;0.6230000;3.0000000;7.0000000;1.0000000;10.0000000;15.0000000;3.0000000
2.0000000;5.0000000;3.0000000;17.0000000;0.0000000;4.0000000;3.0000000;5.7920000;2.3930000;-2.7920000;0.6070000;3.0000000;7.0000000;1.0000000;10.0000000;15.0000000;3.0000000
2.0000000;5.0000000;3.0000000;17.0000000;0.0000000;4.0000000;3.0000000;5.7620000;2.3940000;-2.7620000;0.6060000;3.0000000;7.0000000;1.0000000;10.0000000;15.0000000;3.0000000
2.0000000;5.0000000;3.0000000;17.0000000;0.0000000;4.0000000;3.0000000;5.7570000;2.3970000;-2.7570000;0.6030000;3.0000000;7.0000000;1.0000000;10.0000000;15.0000000;3.0000000
2.0000000;6.0000000;3.0000000;17.0000000;0.0000000;4.0000000;3.0000000;5.7510000;2.3740000;-2.7510000;0.6260000;3.0000000;7.0000000;1.0000000;10.0000000;15.0000000;3.0000000
2.0000000;5.0000000;3.0000000;17.0000000;0.0000000;4.0000000;3.0000000;5.7520000;2.3730000;-2.7520000;0.6270000;3.0000000;7.0000000;1.0000000;10.0000000;15.0000000;3.0000000
2.0000000;6.0000000;3.0000000;17.0000000;0.0000000;4.0000000;3.0000000;5.7240000;2.3760000;-2.7240000;0.6240000;3.0000000;7.0000000;1.0000000;10.0000000;15.0000000;3.0000000
2.0000000;5.0000000;3.0000000;17.0000000;0.0000000;4.0000000;3.0000000;5.7240000;2.3770000;-2.7240000;0.6270000;3.0000000;7.0000000;1.0000000;10.0000000;15.0000000;3.0000000
2.0000000;6.0000000;3.0000000;17.0000000;0.0000000;4.0000000;3.0000000;5.7280000;2.3750000;-2.7280000;0.6250000;3.0000000;7.0000000;1.0000000;10.0000000;15.0000000;3.0000000
2.0000000;5.0000000;3.0000000;17.0000000;0.0000000;5.0000000;3.0000000;5.7280000;2.3720000;-2.7280000;0.6280000;3.0000000;7.0000000;1.0000000;10.0000000;15.0000000;3.0000000
2.0000000;5.0000000;3.0000000;17.0000000;0.0000000;4.0000000;3.0000000;5.7590000;2.3720000;-2.7590000;0.6280000;3.0000000;7.0000000;1.0000000;10.0000000;15.0000000;3.0000000
2.0000000;6.0000000;3.0000000;17.0000000;0.0000000;5.0000000;3.0000000;5.7580000;2.3730000;-2.7580000;0.6270000;3.0000000;7.0000000;1.0000000;10.0000000;15.0000000;3.0000000
2.0000000;5.0000000;3.0000000;17.0000000;0.0000000;4.0000000;3.0000000;5.7600000;2.3950000;-2.7600000;0.6050000;3.0000000;7.0000000;1.0000000;10.0000000;15.0000000;3.0000000
2.0000000;5.0000000;3.0000000;17.0000000;0.0000000;4.0000000;3.0000000;5.7620000;-2.3930000;-2.7620000;0.6070000;3.0000000;7.0000000;1.0000000;10.0000000;15.0000000;3.0000000
2.0000000;5.0000000;3.0000000;17.0000000;0.0000000;4.0000000;3.0000000;5.7060000;2.3960000;-2.7060000;0.6040000;3.0000000;7.0000000;1.0000000;9.0000000;15.0000000;3.0000000
2.0000000;5.0000000;3.0000000;17.0000000;0.0000000;4.0000000;3.0000000;5.7120000;2.3950000;-2.7120000;0.6050000;3.0000000;7.0000000;1.0000000;9.0000000;15.0000000;3.0000000
2.0000000;5.0000000;3.0000000;17.0000000;0.0000000;4.0000000;3.0000000;5.7120000;2.3930000;-2.7120000;0.6070000;3.0000000;7.0000000;1.0000000;10.0000000;15.0000000;3.0000000
2.0000000;5.0000000;3.0000000;17.0000000;0.0000000;4.0000000;3.0000000;5.7070000;2.3950000;-2.7070000;0.6050000;3.0000000;7.0000000;1.0000000;10.0000000;15.0000000;3.0000000
2.0000000;5.0000000;3.0000000;17.0000000;0.0000000;5.0000000;3.0000000;5.7070000;2.3980000;-2.7070000;0.6020000;3.0000000;7.0000000;1.0000000;9.0000000;15.0000000;3.0000000
